atom_id,x_px,y_px,x_nm,y_nm,manual_atom_class,integrated_intensity,peak_height,local_background,local_normalized_intensity,overlay_to_peak_shift_px,nearest_neighbor_distance_px,local_pt_fraction,local_alternation_metric,smoothed_order_metric,spatial_region,lattice_i,lattice_j,parity_i_plus_j,lattice_fit_residual_px,expected_column_from_110,pt_probability_from_intensity,intensity_confidence,audited_column_label,display_label
338,294.03638929165305,645.6368052842515,3.3486287001639425,7.352824394508974,Pt-like,5843.0,182.0,9.0,1.0562183658712945,2.2418225420947997,18.480578381314483,0.474352926997081,0.6666666666666666,0.628669399276153,ordered-intermetallic,-21.0,15.0,0.0,0.2899161724761556,Pt-rich projected column,0.8711594009088798,0.8711594009088798,Pt-rich projected column,Pt-rich projected column
339,211.0619850912412,769.6385054681541,2.403676029666739,8.76501576682606,LM-like,4763.0,139.0,0.0,0.8906965871902758,2.2509941148487207,19.399044630865863,0.5297754541520023,0.6666666666666666,0.6264786675788363,ordered-intermetallic,-21.0,22.0,1.0,2.244733987731242,Pt+Ga mixed projected column,0.018509810161458324,0.9814901898385416,Pt+Ga mixed projected column,Pt+Ga mixed projected column
340,408.7299027505563,850.2708973816838,4.654813937359771,9.683296467983403,Pt-like,5829.0,167.0,0.0,1.1381431221321878,2.2517231976555974,19.56349047647105,0.4673270908333332,0.6666666666666666,0.6251467888138431,ordered-intermetallic,-10.0,16.0,0.0,0.6456631914679524,Pt-rich projected column,0.9920179509261857,0.9920179509261857,Pt-rich projected column,Pt-rich projected column
341,628.757707815245,966.2808415716322,7.160597063892707,11.004473855431026,LM-like,4534.0,127.0,0.0,1.004430660168365,2.254752844610508,20.142643762674943,0.534475382213046,0.6666666666666666,0.6072032163658873,liquid-metal,,,,,,,,,amorphous liquid-metal
342,897.0596218818634,969.2505817683824,10.21614910599467,11.038294693997384,Pt-like,4599.0,156.0,0.0,0.9997826086956522,2.2550278382319164,19.38193070817629,0.4723725726398075,0.5,0.566421150818897,liquid-metal,,,,,,,,,amorphous liquid-metal
343,672.0887205006053,456.4584413674853,7.65407160639718,5.198369633355622,Pt-like,5585.0,182.0,0.0,1.0035938903863433,2.269299464864696,19.988370124876724,0.621917615204498,0.5,0.4965400353512998,Pt-rich,,,,,,,,,Pt-rich region
344,397.4033686687855,832.3292362638555,4.525821885760396,9.478968148306675,LM-like,4599.0,131.0,0.0,0.8977161819246535,2.271587548279062,19.908782347043896,0.5292797133360846,0.6666666666666666,0.6258305330745431,ordered-intermetallic,-11.0,16.0,1.0,1.4171721485756783,Pt+Ga mixed projected column,0.023630076432699595,0.9763699235673005,Pt+Ga mixed projected column,Pt+Ga mixed projected column
345,994.4003499653136,751.480140688644,11.324712425454356,8.558219520976365,Pt-like,3108.0,151.0,0.0,0.6860169959165655,2.2741979452413843,19.4258097569254,0.85946343986318,0.0,0.1728374733243288,Pt-rich,,,,,,,,,Pt-rich region
346,552.1957822240543,566.7458070268162,6.288672803116337,6.454375527054694,Pt-like,4701.0,176.0,9.0,0.9196908930842218,2.274947796019862,17.523956586000136,0.4644255185629753,0.6666666666666666,0.6215388362723291,ordered-intermetallic,-12.0,2.0,0.0,2.9029502600996686,Pt-rich projected column,0.050191113668428426,0.9498088863315716,uncertain intensity,uncertain intensity
347,32.569044556124226,899.9358055672908,0.3709120411942556,10.248904477733412,Pt-like,4917.0,151.0,0.0,1.0558299334335408,2.2862793352809154,20.098666145102804,0.4396161374226056,0.6666666666666666,0.6315979564781107,liquid-metal,,,,,,,,,amorphous liquid-metal
348,593.8398458028629,913.9811508534416,6.762935552796379,10.40885966709695,Pt-like,4946.0,154.0,0.0,1.0868538153051694,2.289252176495389,21.05241130729012,0.4717793899894889,0.6666666666666666,0.6187545138547791,liquid-metal,,,,,,,,,amorphous liquid-metal
349,224.7825841553257,613.0216788384756,2.559932851892451,6.981387550454034,Pt-like,6358.0,194.0,0.0,1.2071387886842604,2.2952039266530497,19.545370565324045,0.4747434862079045,0.6666666666666666,0.6289995757202418,ordered-intermetallic,-25.0,17.0,0.0,0.5791261496744123,Pt-rich projected column,0.9993074186167045,0.9993074186167045,Pt-rich projected column,Pt-rich projected column
350,625.7974526329418,422.2749540317364,7.126884245261143,4.8090715364774175,Pt-like,4691.0,184.0,0.0,0.9749558349786968,2.307339335012536,20.87971742232618,0.5989467895710797,0.5,0.4093478459567287,Pt-rich,,,,,,,,,Pt-rich region
351,225.5920968920116,545.8638545717791,2.569151974701519,6.216561746675841,Pt-like,5631.0,210.0,0.0,1.0813250120019202,2.310654640815834,18.807439724110345,0.4704221839484021,0.6666666666666666,0.61944065762884,ordered-intermetallic,-27.0,15.0,0.0,2.4021082719876663,Pt-rich projected column,0.9428616785028255,0.9428616785028255,Pt-rich projected column,Pt-rich projected column
352,259.1614220719599,629.839942825929,2.9514556957256914,7.17292207994201,LM-like,5359.0,142.0,0.0,0.971449288498142,2.311593770743277,18.84253649468276,0.5288300187690504,0.6666666666666666,0.6288604078331184,ordered-intermetallic,-23.0,16.0,1.0,0.4130289021892596,Pt+Ga mixed projected column,0.24952925436764148,0.7504707456323585,uncertain intensity,uncertain intensity
353,242.44443374681484,998.8841247167932,2.761074542492439,11.375775822246998,Pt-like,4825.0,127.0,0.0,1.0891647855530473,2.318610473160009,21.125148783278878,0.5594565834572109,0.5,0.5617755305404439,liquid-metal,,,,,,,,,amorphous liquid-metal
354,652.6504235631614,963.0476328043172,7.432698873709766,10.967652509277462,LM-like,4099.0,155.0,0.0,0.85431429762401,2.32935051124015,20.01769528396424,0.5404021311351955,0.6666666666666666,0.5996498196865718,liquid-metal,,,,,,,,,amorphous liquid-metal
355,621.4880267254584,633.0527366723031,7.077806417480055,7.2095109310961,Pt-like,5345.0,194.0,0.0,1.0156769596199524,2.3406115471954805,17.762525419036958,0.4772294390643722,0.6666666666666666,0.6268351348450847,ordered-intermetallic,-7.0,1.0,0.0,2.229653970621618,Pt-rich projected column,0.6155163448737798,0.6155163448737798,uncertain intensity,uncertain intensity
356,807.4593954658934,694.7542849344758,9.19573836554003,7.912198023170005,Pt-like,5710.0,179.0,0.0,1.0395994538006372,2.3431363290235336,17.86106473638671,0.4719423203488915,0.6666666666666666,0.6265982992912682,ordered-intermetallic,3.0,-5.0,0.0,2.2668490402628025,Pt-rich projected column,0.7892940699211671,0.7892940699211671,uncertain intensity,uncertain intensity
357,222.490501621625,753.9633039541362,2.5338295067453256,8.586498985970652,Pt-like,5714.0,176.0,0.0,1.0633665208895506,2.346595174586809,18.092034935692336,0.4725950558703037,0.6666666666666666,0.6272154123297031,ordered-intermetallic,-21.0,21.0,0.0,0.217973943078557,Pt-rich projected column,0.8970868712787358,0.8970868712787358,Pt-rich projected column,Pt-rich projected column
358,244.9651554250585,856.9082637440794,2.789781740867534,9.758886008271816,Pt-like,5393.0,154.0,0.0,1.093803873846466,2.3483562314311395,20.235773719863538,0.4716013850420504,0.6666666666666666,0.6192455485318703,ordered-intermetallic,-17.0,23.0,0.0,1.1953865462402795,Pt-rich projected column,0.9625614247004739,0.9625614247004739,Pt-rich projected column,Pt-rich projected column
359,433.9459847620666,673.485650037808,4.941986882629741,7.669980516010893,Pt-like,6358.0,174.0,0.0,1.2063371596622712,2.3579416791102115,19.02853562802092,0.471809218195991,0.6666666666666666,0.6280809887209962,ordered-intermetallic,-14.0,10.0,0.0,0.8599742818692625,Pt-rich projected column,0.9992874196959823,0.9992874196959823,Pt-rich projected column,Pt-rich projected column
360,191.94157203300097,491.6511684586434,2.1859235124356005,5.599161440990007,LM-like,5387.0,195.0,0.0,1.0701231624950338,2.358716207751195,20.386588413769115,0.58926289689818,0.6666666666666666,0.5697199859812951,Pt-rich,,,,,,,,,Pt-rich region
361,737.1705236002094,799.8152367961635,8.395254676434082,9.108682987218558,Pt-like,5609.0,187.0,0.0,1.0588512907640757,2.359342941957205,20.48673668576203,0.4698598531161779,0.6666666666666666,0.6247954242413462,ordered-intermetallic,3.0,1.0,0.0,1.3059540739988054,Pt-rich projected column,0.8813015098576203,0.8813015098576203,Pt-rich projected column,Pt-rich projected column
362,520.7104547937996,406.7684324978456,5.930102657016388,4.632475764868373,LM-like,5283.0,154.0,9.0,1.090740167234438,2.3616686602788257,20.270638685189606,0.7286397125504627,0.6666666666666666,0.3845884859147148,Pt-rich,,,,,,,,,Pt-rich region
363,25.13991095434497,569.102866334875,0.2863054724079868,6.481218859153719,LM-like,1306.0,85.0,0.0,0.609283881502216,2.3660379937384293,21.280871317795288,0.5449290980930634,1.0,0.6480707569081068,liquid-metal,,,,,,,,,amorphous liquid-metal
364,137.13628044751167,984.521406437939,1.5617743288391854,11.212206235649896,LM-like,4131.0,136.0,0.0,0.973833097595474,2.3682168319607517,19.875701013328467,0.588035481361327,0.6666666666666666,0.575364064637701,liquid-metal,,,,,,,,,amorphous liquid-metal
365,910.9999302806552,880.200955467198,10.374908084452365,10.02415445411285,LM-like,4062.0,116.0,0.0,0.8328890711502973,2.3748743225305806,19.647678040417787,0.5300931019169809,0.6666666666666666,0.631882609360338,liquid-metal,,,,,,,,,amorphous liquid-metal
366,831.7101608980605,623.1574203382015,9.47191781843948,7.096818279845012,Pt-like,5953.0,209.0,0.0,1.0951066961000735,2.3760442223592717,18.59466199619137,0.5203039889825312,0.6666666666666666,0.5302013663610632,Pt-rich,,,,,,,,,Pt-rich region
367,951.2115817632338,581.77200322861,10.8328578319647,6.625501121328373,Pt-like,5109.0,179.0,0.0,1.0595188718374118,2.37750952356506,20.478596438573987,1.0,0.0,0.0008834741659978,Pt-rich,,,,,,,,,Pt-rich region
368,620.7100006617256,700.4095928254959,7.068945880140552,7.976603406319195,Pt-like,6065.0,194.0,0.0,1.1401447504464706,2.377850803355856,19.1578390848266,0.4668799940125603,0.6666666666666666,0.6272703926201586,ordered-intermetallic,-5.0,3.0,0.0,0.6926106718716603,Pt-rich projected column,0.9925619179812438,0.9925619179812438,Pt-rich projected column,Pt-rich projected column
369,125.35839046426553,1002.2408009037188,1.427642017800121,11.414003275127149,Pt-like,4367.0,151.0,0.0,1.077872392940886,2.378600617925932,19.348451591277406,0.5580039903657646,0.5,0.5641860578338551,liquid-metal,,,,,,,,,amorphous liquid-metal
370,468.8006389878125,759.0513536639772,5.338928552862447,8.644444158427978,LM-like,5312.0,150.0,0.0,0.9674012019668548,2.380264508797445,20.27966294709502,0.5280390236899541,0.6666666666666666,0.6268030332908323,ordered-intermetallic,-10.0,11.0,1.0,1.505731443005353,Pt+Ga mixed projected column,0.22357063854178727,0.7764293614582127,uncertain intensity,uncertain intensity
371,223.47712045632576,682.8815242600405,2.5450655995090825,7.776985278787007,Pt-like,5594.0,195.0,9.0,1.0503191888847163,2.3814790701370283,21.579450652697258,0.4691763065278359,0.6666666666666666,0.6279334999341998,ordered-intermetallic,-23.0,19.0,0.0,0.7756718959822765,Pt-rich projected column,0.845745477601037,0.845745477601037,Pt-rich projected column,Pt-rich projected column
372,219.92401723525523,964.3348175081468,2.504601140503228,10.98231159161771,Pt-like,4619.0,126.0,9.0,1.0059893281062833,2.389192850048027,20.11871549737532,0.4683493737469303,0.6666666666666666,0.5883797799795902,liquid-metal,,,,,,,,,amorphous liquid-metal
373,202.26837417751105,546.7493979109112,2.303530132913179,6.226646742780575,Pt-like,5262.0,196.0,0.0,0.9606572341396624,2.390691447969372,18.696928756216085,0.4714031229120459,0.6666666666666666,0.6182272323464543,ordered-intermetallic,-28.0,16.0,0.0,2.2469436113125747,Pt-rich projected column,0.18472858456143154,0.8152714154385685,uncertain intensity,uncertain intensity
374,810.3345150255522,553.3150836504826,9.228481618499536,6.301419949446429,Pt-like,6286.0,205.0,0.0,1.079790432019239,2.3997535938932466,21.115736755116867,0.7260210544581512,0.4,0.3346829529588602,Pt-rich,,,,,,,,,Pt-rich region
375,875.1678734182797,900.7898457062454,9.96683527997971,10.258630700148553,Pt-like,5077.0,153.0,0.0,1.0733615221987316,2.40118796698784,20.121653657186613,0.4708476249378808,0.6666666666666666,0.6175376523483886,liquid-metal,,,,,,,,,amorphous liquid-metal
376,404.3534533425328,412.64774209929664,4.604972813518509,4.69943218790158,LM-like,5144.0,161.0,0.0,1.136669981217545,2.411665920573951,21.54844561930549,0.7281802057493431,0.6666666666666666,0.3912193080925146,Pt-rich,,,,,,,,,Pt-rich region
377,877.3933241120513,689.418982157755,9.992179789487246,7.851437013128929,Pt-like,5897.0,212.0,0.0,1.0018688413183825,2.413454372298869,20.319962584391124,0.5843748754397624,0.6,0.505948438039775,Pt-rich,,,,,,,,,Pt-rich region
378,457.6345333148092,637.8078360664213,5.2117635376214455,7.26366430422667,Pt-like,5837.0,167.0,0.0,1.0602125147579693,2.414307461421102,18.34642847614156,0.470015625718807,0.6666666666666666,0.6280623800425913,ordered-intermetallic,-14.0,8.0,0.0,0.6903754798104411,Pt-rich projected column,0.8862691498344359,0.8862691498344359,Pt-rich projected column,Pt-rich projected column
379,374.2525349471125,798.5885323307302,4.262168987492005,9.094712683102577,LM-like,5143.0,146.0,0.0,0.9733156699470098,2.4157764912202846,20.000840438247103,0.5270348046069336,0.6666666666666666,0.6265008964589174,ordered-intermetallic,-13.0,16.0,1.0,1.0587623068605445,Pt+Ga mixed projected column,0.26215451554546754,0.7378454844545325,uncertain intensity,uncertain intensity
380,92.24058953731463,881.8359148000706,1.0504804734842457,10.04277416223417,LM-like,4415.0,150.0,0.0,0.8971753708595814,2.4167946510583262,20.1743248520455,0.53180426866269,0.6666666666666666,0.6268957712452627,liquid-metal,,,,,,,,,amorphous liquid-metal
381,479.0242903293524,847.7769960502972,5.45536044207597,9.654894712698022,Pt-like,5648.0,176.0,0.0,1.180602006688963,2.418290311666752,19.700045370122087,0.4678285495692144,0.6666666666666666,0.6254591461794945,ordered-intermetallic,-7.0,13.0,0.0,0.6945711538120877,Pt-rich projected column,0.9982235757379412,0.9982235757379412,Pt-rich projected column,Pt-rich projected column
382,283.06252789010244,628.8613904673618,3.223653055722859,7.161777852112233,LM-like,4408.0,172.0,0.0,0.7830180300204281,2.425181685233494,20.045951619695284,0.5312836396714465,0.6666666666666666,0.6285787682830017,ordered-intermetallic,-22.0,15.0,1.0,0.4384815616803724,Pt+Ga mixed projected column,0.0004106899569425068,0.9995893100430575,Pt+Ga mixed projected column,Pt+Ga mixed projected column
383,363.38669958898686,712.6403770438993,4.1384235959126485,8.115893496086397,Pt-like,5444.0,176.0,0.0,0.9796212155292636,2.435653599321156,18.02543297664193,0.4715845822760486,0.6666666666666666,0.627191154353694,ordered-intermetallic,-16.0,14.0,0.0,0.1959003928011598,Pt-rich projected column,0.3077360189014422,0.6922639810985578,uncertain intensity,uncertain intensity
384,57.37904919594696,829.595402023772,0.6534603808343024,9.447833920941523,Pt-like,6094.0,165.0,0.0,1.0869526442522073,2.4388692524495506,21.0135796429538,0.4692541310020238,0.6666666666666666,0.6316179555800308,liquid-metal,,,,,,,,,amorphous liquid-metal
385,842.8842153856125,707.471343134477,9.599173358627391,8.057026036371935,LM-like,5650.0,180.0,0.0,0.990359333917616,2.4448973057373715,20.07691698904128,0.531299053353088,0.6666666666666666,0.6122829502800676,Pt-rich,,,,,,,,,Pt-rich region
386,559.009653504636,932.3614029260124,6.366272466832609,10.618182872822375,LM-like,4626.0,119.0,0.0,0.991852487135506,2.4455050133156253,20.83956884025521,0.5323547036024702,0.6666666666666666,0.6039212211331983,liquid-metal,,,,,,,,,amorphous liquid-metal
387,960.9079348961388,736.4165480057447,10.943284593992322,8.386668037477829,Pt-like,4838.0,165.0,0.0,1.0054031587697425,2.447487449452036,19.68723625923092,0.8430418841257903,0.0,0.1581470062380709,Pt-rich,,,,,,,,,Pt-rich region
388,438.88705305831655,430.4824344217304,4.9982581596174365,4.9025422951688045,Pt-like,5163.0,179.0,0.0,1.041872666733932,2.449128253347918,21.80597288746957,0.6272954853420494,0.5,0.3956582017133723,Pt-rich,,,,,,,,,Pt-rich region
389,749.9643227796183,609.9343565980869,8.540956653048303,6.946227630670889,LM-like,4720.0,157.0,0.0,0.9673122246131776,2.4524989885007944,19.63800328904204,0.5249038185523466,0.6666666666666666,0.6270937332637547,ordered-intermetallic,-2.0,-5.0,1.0,2.5741980143235867,Pt+Ga mixed projected column,0.22302225075289073,0.7769777492471093,uncertain intensity,uncertain intensity
390,622.9757711088583,529.2625475959265,7.094749570512107,6.027498028632321,Pt-like,5794.0,185.0,0.0,1.0755522554297383,2.467088972484135,16.472048322606668,0.4706311598412002,0.6666666666666666,0.6340170729106018,ordered-intermetallic,-10.0,-2.0,0.0,3.573290642330219,Pt-rich projected column,0.9307522552479306,0.9307522552479306,Pt-rich projected column,Pt-rich projected column
391,227.26667945188527,472.4113358933187,2.58822293130759,5.38004891661912,Pt-like,4327.0,174.0,0.0,0.8215302828934877,2.47101336447832,20.53963699409525,0.5598327062950277,0.5,0.5581426069640002,Pt-rich,,,,,,,,,Pt-rich region
392,808.7657414576986,623.5874758163699,9.21061566590085,7.101715959755741,Pt-like,5896.0,196.0,0.0,1.0221027996879606,2.472042427635744,19.95916289770084,0.468181887500623,0.6666666666666666,0.5890271505973428,Pt-rich,,,,,,,,,Pt-rich region
393,957.6659326617788,912.0070212885984,10.906363103580448,10.386377324232509,LM-like,4773.0,158.0,0.0,1.0165051645192205,2.483855244824103,20.523438884024408,0.5060312185425456,0.6666666666666666,0.5970553035780708,liquid-metal,,,,,,,,,amorphous liquid-metal
394,435.1109021608581,603.4734532679204,4.955253525728953,6.8726477367927865,Pt-like,6458.0,195.0,0.0,1.218490566037736,2.4843808568832757,21.94172118598777,0.4720604574324984,0.6666666666666666,0.6281390918655638,ordered-intermetallic,-16.0,8.0,0.0,0.7488764193749003,Pt-rich projected column,0.9995372179062995,0.9995372179062995,Pt-rich projected column,Pt-rich projected column
395,687.6879666985501,909.885909076664,7.831723371354572,10.362221071850746,Pt-like,5571.0,161.0,0.0,1.1748207507380852,2.4867898059189457,19.123460884721844,0.4640141440508996,0.6666666666666666,0.617337755761894,liquid-metal,,,,,,,,,amorphous liquid-metal
396,504.88936509633726,602.7682744018725,5.749924430925328,6.8646168185949215,Pt-like,6021.0,169.0,0.0,1.1865208394915756,2.4915024210744234,20.53735951082268,0.4824971745659602,0.6666666666666666,0.6283306562665376,ordered-intermetallic,-13.0,5.0,0.0,1.8299379942493383,Pt-rich projected column,0.9985600527049191,0.9985600527049191,Pt-rich projected column,Pt-rich projected column
397,882.5071675705734,477.9330716629794,10.050418713637436,5.442933115808041,Pt-like,4432.0,174.0,0.0,0.9595150465468716,2.4971809817525363,20.41738566325224,1.0,0.0,0.0004133690499574,Pt-rich,,,,,,,,,Pt-rich region
398,620.0548424975206,805.592809023444,7.061484621902791,9.174480775798909,Pt-like,5514.0,188.5,4.5,1.0924219910846953,2.507130749040324,20.054662690575142,0.470269717933437,0.6666666666666666,0.6252852585850743,ordered-intermetallic,-2.0,6.0,0.0,0.8301358416074561,Pt-rich projected column,0.9607510028294755,0.9607510028294755,Pt-rich projected column,Pt-rich projected column
399,102.9041405735326,933.275624284218,1.1719221533102198,10.628594468087048,Pt-like,5162.0,163.0,0.0,1.0770996348461137,2.511747839177411,20.5637582941487,0.4714655337834184,0.6666666666666666,0.6172030349430421,liquid-metal,,,,,,,,,amorphous liquid-metal
400,350.7340457222959,835.380614555748,3.994329050426933,9.513718721009273,LM-like,4857.0,138.0,0.0,0.9084447769568876,2.5238266660284525,19.41391019136411,0.5335611478478721,0.6666666666666666,0.6255002301396229,ordered-intermetallic,-13.0,18.0,1.0,0.8913791151033348,Pt+Ga mixed projected column,0.034221930699591584,0.9657780693004084,Pt+Ga mixed projected column,Pt+Ga mixed projected column
401,455.85931365868936,848.2664126368863,5.191546477059999,9.660468425639255,Pt-like,5672.0,137.0,0.0,1.1550758578556155,2.5242641052727457,19.324956643119336,0.4685655495774535,0.6666666666666666,0.6253771183686136,ordered-intermetallic,-8.0,14.0,0.0,0.8946462753248637,Pt-rich projected column,0.9956110718636959,0.9956110718636959,Pt-rich projected column,Pt-rich projected column
402,339.7471911363116,711.7464393953742,3.869205433313467,8.105712901523866,Pt-like,5843.5,164.5,4.5,1.090713952403173,2.529554151880251,20.96154249801897,0.4719191084126811,0.6666666666666666,0.6269489593221963,ordered-intermetallic,-17.0,15.0,0.0,1.780832514586961,Pt-rich projected column,0.9583970919096866,0.9583970919096866,Pt-rich projected column,Pt-rich projected column
403,665.1533828609429,875.1336736923546,7.575088625000053,9.966445796949918,Pt-like,5727.0,192.0,0.0,1.152082076041038,2.5382866279291023,20.523985622502455,0.4697271363891162,0.6666666666666666,0.6233639015268058,ordered-intermetallic,2.0,6.0,0.0,0.961389861320178,Pt-rich projected column,0.9951208051838805,0.9951208051838805,Pt-rich projected column,Pt-rich projected column
404,848.6093702184957,461.1091867869171,9.664374192552946,5.251334572920357,Pt-like,4514.0,170.0,0.0,0.8134799062894216,2.54100596104684,19.84824004991927,1.0,0.0,0.0015769796199174,Pt-rich,,,,,,,,,Pt-rich region
405,881.3334483499711,549.4686521383527,10.0370518311318,6.257614925905763,Pt-like,6381.0,185.0,0.0,1.0859428182437032,2.543258376261527,19.676921233402908,1.0,0.0,0.0226453303587935,Pt-rich,,,,,,,,,Pt-rich region
406,553.7744516295091,463.5187469387491,6.306651454302716,5.278775810036056,Pt-like,4498.0,165.0,0.0,0.8601615910503418,2.545602014684885,19.03708201083199,0.6142145560659039,0.5,0.5387645846469684,Pt-rich,,,,,,,,,Pt-rich region
407,91.4943389190499,916.1675974726442,1.04198181029546,10.433759979327268,LM-like,4809.0,153.0,0.0,0.97913061182938,2.5516331471803806,20.5637582941487,0.5303037002240912,0.6666666666666666,0.623706907617454,liquid-metal,,,,,,,,,amorphous liquid-metal
408,394.2473100808795,393.616153175008,4.48987916318677,4.48269124289432,Pt-like,3615.0,158.0,9.0,0.7988067616837918,2.553883852701011,21.54844561930549,0.5824737220286275,0.5,0.3926096744190016,outside,,,,,,,,,outside
409,889.0835331776419,777.3867689192152,10.125313547802868,8.853256740778841,LM-like,5177.0,153.0,0.0,0.9773456673588824,2.5643302386130853,20.23101534291417,0.529084164034043,0.6666666666666666,0.6108461857831298,Pt-rich,,,,,,,,,Pt-rich region
410,20.46270065928134,882.9436040282302,0.2330391380318799,10.055389063230654,LM-like,4705.0,133.0,0.0,0.9537806608554632,2.567135614301073,20.55388484217545,0.5262555839924863,0.75,0.6361514007089869,liquid-metal,,,,,,,,,amorphous liquid-metal
411,528.5430278019699,600.1282416828165,6.019303789007138,6.834550848346476,Pt-like,5856.0,153.0,0.0,1.120658310209549,2.56973205721084,19.254520627305745,0.4794510983463517,0.6666666666666666,0.6247503661812535,ordered-intermetallic,-12.0,4.0,0.0,0.4559215571115677,Pt-rich projected column,0.9852434502731032,0.9852434502731032,Pt-rich projected column,Pt-rich projected column
412,366.2054217463277,504.823328175348,4.170524567961034,5.749172370510533,Pt-like,5471.0,176.0,0.0,1.2195720017833258,2.5706054463118537,19.003349966049303,0.4695779275892516,0.6666666666666666,0.5826802742665698,Pt-rich,,,,,,,,,Pt-rich region
413,383.8079615541562,923.779107830672,4.370990810041725,10.520443542874927,Pt-like,5538.0,161.0,0.0,1.1835862363752938,2.572710053776274,19.964210289898745,0.5337078573068288,0.6,0.608490882152965,liquid-metal,,,,,,,,,amorphous liquid-metal
414,296.2016969486602,574.0625907292039,3.3732882716625805,6.537702600814957,Pt-like,5249.5,167.5,11.5,1.0629745874253316,2.573367452351216,17.920538333416868,0.4693047074984841,0.6666666666666666,0.625246700127032,ordered-intermetallic,-23.0,13.0,0.0,1.5739914823626138,Pt-rich projected column,0.8957938951975133,0.8957938951975133,Pt-rich projected column,Pt-rich projected column
415,880.0694658871276,585.1520671750786,10.022656987140628,6.663994925332704,Pt-like,5648.0,201.0,0.0,0.934712453454696,2.5757486975056483,19.81756918219317,0.9453045497622604,0.0,0.1056592443963547,Pt-rich,,,,,,,,,Pt-rich region
416,387.3286094381512,642.7368313797427,4.411085651962203,7.319798088242057,Pt-like,5608.0,198.0,0.0,1.0805394990366088,2.5766195749961054,18.04686853875458,0.4683206750554366,0.6666666666666666,0.6284139452098243,ordered-intermetallic,-17.0,11.0,0.0,1.5452956621693832,Pt-rich projected column,0.9413391203418037,0.9413391203418037,Pt-rich projected column,Pt-rich projected column
417,700.9529351601672,854.8820104710915,7.982791251776955,9.735810055393758,LM-like,4873.0,122.0,0.0,0.9977477477477478,2.5783172961886365,19.14443245145328,0.5349910211576455,0.6666666666666666,0.6234437082319058,ordered-intermetallic,3.0,4.0,1.0,0.405341859931557,Pt+Ga mixed projected column,0.45845192990325784,0.5415480700967421,uncertain intensity,uncertain intensity
418,576.2317962737189,561.5179644975084,6.562406563342918,6.3948383263165445,Pt-like,5909.0,203.0,0.0,1.2595118831930086,2.580456117717821,17.136981886416763,0.4647268524739556,0.6666666666666666,0.6267519073627406,ordered-intermetallic,-11.0,1.0,0.0,1.3867148047796178,Pt-rich projected column,0.9998922441054364,0.9998922441054364,Pt-rich projected column,Pt-rich projected column
419,912.8422018849164,705.4790964255401,10.39588876504903,8.034337366702767,LM-like,6028.0,176.0,0.0,0.9943912900032992,2.584639108023788,19.54196666080289,0.7575422449045496,0.8,0.3176815065355367,Pt-rich,,,,,,,,,Pt-rich region
420,928.90968154554,547.6305862491256,10.578872999280994,6.236682142027258,Pt-like,5818.0,179.0,0.0,1.0136771495774892,2.588631752433096,20.30355167396412,1.0,0.0,0.0008375587849289,Pt-rich,,,,,,,,,Pt-rich region
421,901.1435900038124,687.9181018348389,10.262659311403796,7.834344261660528,Pt-like,6260.0,176.0,0.0,1.049895178197065,2.594423826672489,21.1008542708428,0.7210478890231962,0.4,0.3441953090032791,Pt-rich,,,,,,,,,Pt-rich region
422,231.11135076013957,981.0562493208636,2.632007908794669,11.172743349437852,LM-like,3893.0,143.0,0.0,0.8244387971198645,2.596280209589525,20.03218310910434,0.5855478562933749,0.6666666666666666,0.5743468634725983,liquid-metal,,,,,,,,,amorphous liquid-metal
423,813.7754713840787,445.07294830462456,9.267668894761265,5.068706128346396,Pt-like,4927.5,174.5,4.5,0.8891996751782009,2.5983033076354816,20.86552383206441,1.0,0.0,0.0107667948269697,Pt-rich,,,,,,,,,Pt-rich region
424,555.8160638607488,422.4866797026734,6.329902322430313,4.811482770882687,Pt-like,4930.0,194.0,0.0,1.0005073566717402,2.5985934989212747,17.910797207520694,0.654679579060139,0.5,0.4033380898745011,Pt-rich,,,,,,,,,Pt-rich region
425,396.25166567930046,904.0049504242012,4.51270573474948,10.29524586862656,LM-like,4717.0,145.0,0.0,0.931845120505729,2.5994158800734017,19.934877919987887,0.5354158331782894,0.6666666666666666,0.6182813858655805,liquid-metal,,,,,,,,,amorphous liquid-metal
426,366.6466756687023,537.1211033275702,4.175549781173872,6.1169950644523245,Pt-like,5550.0,197.0,9.0,1.183495042115364,2.6008467666259585,18.99496955745317,0.4713663738386183,0.6666666666666666,0.6177490663390232,Pt-rich,,,,,,,,,Pt-rich region
427,842.6450199836402,674.1989982859056,9.596449285631117,7.678104471085114,LM-like,5093.0,154.0,0.0,0.8987911409159093,2.6016933100161954,19.8437299149644,0.5285876216908476,0.6666666666666666,0.5806460571672784,Pt-rich,,,,,,,,,Pt-rich region
428,177.0175554510968,685.827401577069,2.015961589123051,7.810534355330656,Pt-like,6033.0,173.0,0.0,1.087811034980166,2.6018432480544065,18.55262036181748,0.4721532416111805,0.6666666666666666,0.6283884868899796,ordered-intermetallic,-25.0,21.0,0.0,0.3641523776765062,Pt-rich projected column,0.9540837941358683,0.9540837941358683,Pt-rich projected column,Pt-rich projected column
