layer,x_nm,y_nm,display_z,sampled_intensity,source
6,8.54362509220062,7.376243134854369,5.715185785046658,86.0,intensity-weighted sampled reconstruction pixel
6,8.909230107477786,11.049967313620304,5.611277141232885,63.0,intensity-weighted sampled reconstruction pixel
6,8.959365582207129,9.222692405820466,5.440964874653529,0.0,intensity-weighted sampled reconstruction pixel
6,5.270920324029007,9.636459230863027,5.374422524101564,0.0,intensity-weighted sampled reconstruction pixel
6,8.840216099823254,10.921967488955389,5.726720231433665,0.0,intensity-weighted sampled reconstruction pixel
6,11.111711829087849,6.847820207496707,5.397040282862599,0.0,intensity-weighted sampled reconstruction pixel
6,8.514953575592967,8.60087616953566,5.471656040504608,99.0,intensity-weighted sampled reconstruction pixel
6,7.207711736494118,5.462000881464211,5.391497286852386,75.0,intensity-weighted sampled reconstruction pixel
6,9.506170190628008,5.965909531680652,5.498214675373954,63.0,intensity-weighted sampled reconstruction pixel
6,8.901478354611722,7.550770863324565,5.32077528514607,177.0,intensity-weighted sampled reconstruction pixel
6,9.587184493010078,9.216395703740924,5.642166010188909,73.0,intensity-weighted sampled reconstruction pixel
6,9.194356305793793,10.081002000012091,5.502349275626774,18.0,intensity-weighted sampled reconstruction pixel
6,9.641500529787914,6.947481581989328,5.462971078156378,54.0,intensity-weighted sampled reconstruction pixel
6,8.382601740595732,9.592264220754497,5.437046516024748,115.0,intensity-weighted sampled reconstruction pixel
6,7.425937302248671,6.764092506895117,5.5367007845297564,0.0,intensity-weighted sampled reconstruction pixel
6,7.72170822260843,5.0291555784703865,5.6287485077316335,0.0,intensity-weighted sampled reconstruction pixel
6,8.518642457003278,5.595543475628412,5.685178044083705,27.0,intensity-weighted sampled reconstruction pixel
6,4.8807114643057945,8.701074309965124,5.65709843430269,0.0,intensity-weighted sampled reconstruction pixel
6,9.459191702069951,8.237034915099517,5.474936055770944,125.0,intensity-weighted sampled reconstruction pixel
6,10.545851005495381,7.025588474089303,5.653636349047036,137.0,intensity-weighted sampled reconstruction pixel
6,7.646472729822336,5.046006018159339,5.513163081205614,0.0,intensity-weighted sampled reconstruction pixel
6,11.148382572337951,8.596574147113305,5.563561952747294,0.0,intensity-weighted sampled reconstruction pixel
6,6.491152210900931,9.998162084543013,5.580297785583744,107.0,intensity-weighted sampled reconstruction pixel
6,6.5305422745967086,5.713404903176206,5.453853643662383,60.0,intensity-weighted sampled reconstruction pixel
6,11.23190598538423,9.51186044675962,5.493584437611142,63.0,intensity-weighted sampled reconstruction pixel
6,10.730720408392772,8.949096378910768,5.588590938136919,34.0,intensity-weighted sampled reconstruction pixel
6,7.755606106556347,8.140733840738712,5.411646992672572,105.0,intensity-weighted sampled reconstruction pixel
6,7.622974222228007,5.533308689706321,5.613580114188229,50.0,intensity-weighted sampled reconstruction pixel
6,10.17074819489598,10.71586771437937,5.432887445890453,14.0,intensity-weighted sampled reconstruction pixel
6,8.702407828282963,8.132158192640663,5.539325161391226,0.0,intensity-weighted sampled reconstruction pixel
6,4.911383921734823,7.734654303401916,5.655306450236453,103.0,intensity-weighted sampled reconstruction pixel
6,9.72480782236575,10.274213276334235,5.280674263014829,102.0,intensity-weighted sampled reconstruction pixel
6,9.172375434974478,10.169133924552373,5.380556420784673,0.0,intensity-weighted sampled reconstruction pixel
6,7.8061134020349074,9.463644548392562,5.528137129676676,0.0,intensity-weighted sampled reconstruction pixel
6,7.02758772817162,10.063733228192437,5.318807122467421,104.0,intensity-weighted sampled reconstruction pixel
6,7.661600867364922,6.138613278559873,5.3645767978203045,0.0,intensity-weighted sampled reconstruction pixel
6,7.09784314634092,9.661299083380802,5.614581153202408,0.0,intensity-weighted sampled reconstruction pixel
6,8.152331493706367,7.345166773446772,5.281878600691847,0.0,intensity-weighted sampled reconstruction pixel
6,7.4374703021413,10.322455938397404,5.5506169094517634,0.0,intensity-weighted sampled reconstruction pixel
6,7.068012394658533,7.569813733482247,5.2857122450483285,123.0,intensity-weighted sampled reconstruction pixel
6,8.202859086699554,5.59417385506569,5.323324900608149,50.0,intensity-weighted sampled reconstruction pixel
6,11.062923389466478,7.803243316280871,5.449556763093773,120.0,intensity-weighted sampled reconstruction pixel
6,7.045312483561432,9.63651802731683,5.713793597873309,91.0,intensity-weighted sampled reconstruction pixel
6,6.892406595714461,8.258320090690951,5.5210898728833575,79.0,intensity-weighted sampled reconstruction pixel
6,9.54724801694562,9.663926707446524,5.413623119334718,120.0,intensity-weighted sampled reconstruction pixel
6,8.241259960862516,5.41201154109329,5.459210123859838,55.0,intensity-weighted sampled reconstruction pixel
6,7.217703580391786,6.480044131481692,5.531635214625292,0.0,intensity-weighted sampled reconstruction pixel
6,10.829339956149546,8.575776313979889,5.554931599154603,136.0,intensity-weighted sampled reconstruction pixel
6,6.540441457969375,7.648457822644385,5.393235512520872,132.0,intensity-weighted sampled reconstruction pixel
6,9.076554381015349,9.198701051733144,5.360755441460117,0.0,intensity-weighted sampled reconstruction pixel
6,6.704096052707961,11.07381907041311,5.497842288746159,0.0,intensity-weighted sampled reconstruction pixel
6,10.08769967184448,9.086119424781717,5.566631575106001,0.0,intensity-weighted sampled reconstruction pixel
6,6.650540261557901,7.82280078458613,5.64562679706236,139.0,intensity-weighted sampled reconstruction pixel
6,5.085929952085933,8.469846508139968,5.542685845372329,0.0,intensity-weighted sampled reconstruction pixel
6,8.907137121115708,10.63819891664069,5.588519678782601,32.0,intensity-weighted sampled reconstruction pixel
6,7.078771739332312,9.170196676004789,5.492630460112655,109.0,intensity-weighted sampled reconstruction pixel
6,7.2915085569166385,9.912298816848027,5.530690858584623,29.0,intensity-weighted sampled reconstruction pixel
6,5.708027345833626,7.209546469772592,5.562305880243273,57.0,intensity-weighted sampled reconstruction pixel
6,6.290188767134942,9.564026814248637,5.3787123722844274,60.0,intensity-weighted sampled reconstruction pixel
6,7.729272282385037,6.236491734937503,5.6996741119117775,152.0,intensity-weighted sampled reconstruction pixel
6,10.899830601175646,9.586706192880046,5.428855889290245,107.0,intensity-weighted sampled reconstruction pixel
6,10.400566276662667,10.410287523721205,5.548156542244145,48.0,intensity-weighted sampled reconstruction pixel
6,7.653222633661486,10.550595526493657,5.528038936027009,50.0,intensity-weighted sampled reconstruction pixel
6,9.892808431453398,6.077137360291383,5.662538918469912,130.0,intensity-weighted sampled reconstruction pixel
6,9.072510841890495,10.066275608474683,5.322258012532351,59.0,intensity-weighted sampled reconstruction pixel
6,10.353217320387618,6.037610598573279,5.676746267749545,0.0,intensity-weighted sampled reconstruction pixel
6,5.170347192156703,8.143530349251094,5.333026923337913,145.0,intensity-weighted sampled reconstruction pixel
6,9.68461419235046,9.21483830944916,5.336483973503208,0.0,intensity-weighted sampled reconstruction pixel
6,9.262259197586388,8.165165892393313,5.66663722316028,66.0,intensity-weighted sampled reconstruction pixel
6,5.184053544920177,7.411515262583047,5.3882668769417785,94.0,intensity-weighted sampled reconstruction pixel
6,6.712761437538523,9.224495216494033,5.551421776686247,0.0,intensity-weighted sampled reconstruction pixel
6,7.1425741252312225,9.098184464555418,5.483260939459919,80.0,intensity-weighted sampled reconstruction pixel
6,10.09740713023178,8.680169993319705,5.699762476168985,0.0,intensity-weighted sampled reconstruction pixel
6,10.655291151674511,8.389946945253973,5.629758634514075,108.0,intensity-weighted sampled reconstruction pixel
6,10.970347587965504,9.338517356716828,5.42409713778215,9.0,intensity-weighted sampled reconstruction pixel
6,8.904366711397813,7.748874309927182,5.644182743425078,0.0,intensity-weighted sampled reconstruction pixel
6,7.224647578484159,5.717344819379343,5.373862704956179,29.0,intensity-weighted sampled reconstruction pixel
6,10.587377248837091,8.43617309983924,5.5531628218093765,86.0,intensity-weighted sampled reconstruction pixel
6,9.460742839097904,9.445520501238496,5.61572853499332,140.0,intensity-weighted sampled reconstruction pixel
6,5.3098333880133985,7.194899562855817,5.593452899287996,81.0,intensity-weighted sampled reconstruction pixel
6,6.30139311074239,6.25485219342309,5.572073721409243,0.0,intensity-weighted sampled reconstruction pixel
6,5.868832862956059,10.632841847020128,5.65178566211324,84.0,intensity-weighted sampled reconstruction pixel
6,6.088730236810518,10.298798280983208,5.525855883621873,102.0,intensity-weighted sampled reconstruction pixel
6,6.114404397827067,8.868355002985949,5.697040036764472,0.0,intensity-weighted sampled reconstruction pixel
6,10.216970509919534,9.804400059064147,5.3366124949552916,107.0,intensity-weighted sampled reconstruction pixel
6,9.194799050093017,11.131321257886698,5.433625952958352,88.0,intensity-weighted sampled reconstruction pixel
6,8.140091023432845,8.610507633223976,5.630176325419915,0.0,intensity-weighted sampled reconstruction pixel
6,8.758772635536213,6.876225350153733,5.411705625604803,0.0,intensity-weighted sampled reconstruction pixel
6,4.870617333295957,8.980395447025792,5.473756589349321,65.0,intensity-weighted sampled reconstruction pixel
6,9.568861034672587,10.643177262537847,5.625524596554555,0.0,intensity-weighted sampled reconstruction pixel
6,6.487618112927712,9.256527057220607,5.5177421322820805,108.0,intensity-weighted sampled reconstruction pixel
6,8.853976667440415,5.307308772541272,5.356304089654695,110.0,intensity-weighted sampled reconstruction pixel
6,7.705824518468086,10.670854602159924,5.3504257256203624,37.0,intensity-weighted sampled reconstruction pixel
6,10.37680851675419,9.61620458676803,5.408566855155153,144.0,intensity-weighted sampled reconstruction pixel
6,5.378203971484772,7.746875954429343,5.409385782466531,0.0,intensity-weighted sampled reconstruction pixel
6,7.616415246029844,11.358671883625545,5.332870291197322,14.0,intensity-weighted sampled reconstruction pixel
6,10.463503833261957,9.429785432737779,5.653943904617284,77.0,intensity-weighted sampled reconstruction pixel
6,7.050457037288588,10.044096194061646,5.400008248819303,119.0,intensity-weighted sampled reconstruction pixel
6,6.413053780794209,10.888068037159934,5.639033391193267,0.0,intensity-weighted sampled reconstruction pixel
6,7.256724587036111,5.4537733560447474,5.717787083765748,137.0,intensity-weighted sampled reconstruction pixel
6,7.437503003460998,9.734189700429512,5.4227022468545885,110.0,intensity-weighted sampled reconstruction pixel
6,9.824925051922154,7.656511862430038,5.716306257147355,69.0,intensity-weighted sampled reconstruction pixel
6,7.201869172438237,10.33120532558767,5.357952367555964,0.0,intensity-weighted sampled reconstruction pixel
6,7.251047166302807,10.395898905333345,5.567828521537716,71.0,intensity-weighted sampled reconstruction pixel
6,10.64890116428746,10.055480730126263,5.725942868610317,14.0,intensity-weighted sampled reconstruction pixel
6,11.130853695239841,9.757116685515568,5.641851080687031,0.0,intensity-weighted sampled reconstruction pixel
6,9.684444145307673,9.851682694179386,5.375662361906226,135.0,intensity-weighted sampled reconstruction pixel
6,10.599274719846633,7.173293111088291,5.388373019957306,34.0,intensity-weighted sampled reconstruction pixel
6,6.636806915746184,7.770795564027503,5.39071807906864,47.0,intensity-weighted sampled reconstruction pixel
6,10.432895229495927,6.070352655152948,5.703776613286788,117.0,intensity-weighted sampled reconstruction pixel
6,5.612853581108696,10.077903566955785,5.382889322028842,18.0,intensity-weighted sampled reconstruction pixel
6,6.63046412796041,9.022237800007026,5.504423044486063,84.0,intensity-weighted sampled reconstruction pixel
6,8.746585309724432,8.841615685790176,5.430949075729179,9.0,intensity-weighted sampled reconstruction pixel
6,8.390915179470738,6.893286219818862,5.436183924117078,60.0,intensity-weighted sampled reconstruction pixel
6,9.030155943427312,8.8487999312282,5.457780222406046,39.0,intensity-weighted sampled reconstruction pixel
6,6.3111789271290775,8.016021297323068,5.428720674335384,34.0,intensity-weighted sampled reconstruction pixel
6,7.576264421763362,11.492642072229966,5.545966677095754,45.0,intensity-weighted sampled reconstruction pixel
6,9.439716242236827,10.287048788814811,5.465716932815301,142.0,intensity-weighted sampled reconstruction pixel
6,10.39363709049059,8.386830068429898,5.472865320361654,104.0,intensity-weighted sampled reconstruction pixel
6,7.1504640633966305,9.941708329098152,5.502757230257038,27.0,intensity-weighted sampled reconstruction pixel
6,7.84800271887638,6.402052380058515,5.43384212096799,71.0,intensity-weighted sampled reconstruction pixel
6,7.006580814204145,5.976833457497884,5.617097407943674,0.0,intensity-weighted sampled reconstruction pixel
6,5.219817017931108,8.935731549885585,5.501601883131397,66.0,intensity-weighted sampled reconstruction pixel
6,6.348120296090741,9.461299094156983,5.504237120699713,83.0,intensity-weighted sampled reconstruction pixel
6,7.94946276918694,5.57538083631714,5.366528765886444,45.0,intensity-weighted sampled reconstruction pixel
6,6.233397708377595,6.628194288352748,5.284184908363708,18.0,intensity-weighted sampled reconstruction pixel
6,10.14470058584014,8.437566503331892,5.64226655339915,97.0,intensity-weighted sampled reconstruction pixel
6,6.332608484533091,5.673292258929727,5.663521649714605,94.0,intensity-weighted sampled reconstruction pixel
6,7.197925537536472,7.8592358523261305,5.380973526461142,122.0,intensity-weighted sampled reconstruction pixel
6,9.307145404172834,8.150750260197473,5.435614858689663,117.0,intensity-weighted sampled reconstruction pixel
6,9.113586569669142,10.706956520995027,5.434688241766108,47.0,intensity-weighted sampled reconstruction pixel
6,9.495795457853497,7.274037210278129,5.584737674206849,0.0,intensity-weighted sampled reconstruction pixel
6,10.378863817523944,6.4180411475814605,5.356128523454497,0.0,intensity-weighted sampled reconstruction pixel
6,7.3837502600014915,5.072694661185969,5.720208155884002,0.0,intensity-weighted sampled reconstruction pixel
6,9.73035960557962,6.110767650270165,5.298456278605014,18.0,intensity-weighted sampled reconstruction pixel
6,7.789288891593078,9.59886995556,5.71793304723335,41.0,intensity-weighted sampled reconstruction pixel
6,11.39347976918679,7.96195972115446,5.301639760446079,0.0,intensity-weighted sampled reconstruction pixel
6,5.218845886405824,6.615380561197227,5.416056452015767,63.0,intensity-weighted sampled reconstruction pixel
6,7.973508879839312,10.79506522172883,5.385318895198858,0.0,intensity-weighted sampled reconstruction pixel
6,6.798230587033862,9.819156041017727,5.389431768994013,29.0,intensity-weighted sampled reconstruction pixel
6,8.271549142915939,6.07110898594875,5.727547963848363,34.0,intensity-weighted sampled reconstruction pixel
6,6.049992291124881,7.026882959276766,5.480841805832123,0.0,intensity-weighted sampled reconstruction pixel
6,10.762994273787434,10.196652740981108,5.324974859837069,156.0,intensity-weighted sampled reconstruction pixel
6,6.804020482309486,9.266209242992904,5.721848783884299,80.0,intensity-weighted sampled reconstruction pixel
6,9.586535556204893,10.898469268474736,5.381626163726633,123.0,intensity-weighted sampled reconstruction pixel
6,10.387750290174118,5.77128689185667,5.303371639270424,14.0,intensity-weighted sampled reconstruction pixel
6,10.691953047686216,9.73240622650178,5.281123089596535,0.0,intensity-weighted sampled reconstruction pixel
6,6.2973995329273205,5.7902597674659315,5.483086150438998,9.0,intensity-weighted sampled reconstruction pixel
6,8.49415828696012,7.393524773239499,5.692432889371663,130.0,intensity-weighted sampled reconstruction pixel
6,7.195826107549377,9.59758297482368,5.277801818163234,0.0,intensity-weighted sampled reconstruction pixel
6,8.061784149101964,9.371722277522686,5.603581158273351,0.0,intensity-weighted sampled reconstruction pixel
6,8.61653847737473,4.939793882647573,5.389794042605276,24.0,intensity-weighted sampled reconstruction pixel
6,9.504667842049646,6.629992358211749,5.370767814138396,9.0,intensity-weighted sampled reconstruction pixel
6,8.794214980615493,9.758397882136066,5.593743301270079,96.0,intensity-weighted sampled reconstruction pixel
6,7.776396419431308,6.154084771447308,5.614021701676196,79.0,intensity-weighted sampled reconstruction pixel
6,9.595584594101881,7.331186211376335,5.52714701739116,107.0,intensity-weighted sampled reconstruction pixel
6,5.484959598282011,6.524062076469431,5.363037500100128,137.0,intensity-weighted sampled reconstruction pixel
6,9.904863602068893,6.051710918559316,5.272901744998078,102.0,intensity-weighted sampled reconstruction pixel
6,7.432049359628348,10.11691658513457,5.609147784770124,80.0,intensity-weighted sampled reconstruction pixel
6,6.051857823698979,5.657956592524433,5.545822667420512,117.0,intensity-weighted sampled reconstruction pixel
6,6.492136525607852,8.43869306706683,5.464371267703405,105.0,intensity-weighted sampled reconstruction pixel
6,7.538090163312553,9.274158771541032,5.368247697824792,79.0,intensity-weighted sampled reconstruction pixel
6,7.02702988562518,5.627660013360002,5.620489821441675,0.0,intensity-weighted sampled reconstruction pixel
6,7.227718855389584,8.952755451402773,5.302611824065745,92.0,intensity-weighted sampled reconstruction pixel
6,7.2109791839835,7.381383266428689,5.565643106397418,125.0,intensity-weighted sampled reconstruction pixel
6,9.218096646975976,10.094511682901317,5.586663271925574,9.0,intensity-weighted sampled reconstruction pixel
6,8.343973105594847,9.873991610258358,5.37269835334545,37.0,intensity-weighted sampled reconstruction pixel
6,8.412528916914704,9.847776976294497,5.492329460103259,0.0,intensity-weighted sampled reconstruction pixel
6,8.166861744953836,7.7211125465179435,5.509291709923772,0.0,intensity-weighted sampled reconstruction pixel
6,10.291621899407764,10.02421189767634,5.541989684851667,9.0,intensity-weighted sampled reconstruction pixel
6,9.357500984262753,8.928490796385498,5.68454646514745,108.0,intensity-weighted sampled reconstruction pixel
6,6.595679604048119,7.616981773530153,5.521350946004728,47.0,intensity-weighted sampled reconstruction pixel
6,7.529004086746571,5.821220119429422,5.300966491164888,79.0,intensity-weighted sampled reconstruction pixel
6,10.087303686930104,5.693731848105123,5.428687076377402,24.0,intensity-weighted sampled reconstruction pixel
6,6.4150289302945245,6.928941980606025,5.559030349552838,0.0,intensity-weighted sampled reconstruction pixel
6,6.396281944928893,7.196006350933547,5.423244739217231,9.0,intensity-weighted sampled reconstruction pixel
6,8.84713598288458,10.752958010505175,5.623252504933568,89.0,intensity-weighted sampled reconstruction pixel
6,8.122437362644868,11.605429612875968,5.357356486803367,27.0,intensity-weighted sampled reconstruction pixel
6,9.92053696634395,6.25933636538175,5.335782352633356,0.0,intensity-weighted sampled reconstruction pixel
6,9.533186756949465,10.8756922019258,5.376275028073954,116.0,intensity-weighted sampled reconstruction pixel
6,7.074157774885034,9.345119422901115,5.672999102437019,21.0,intensity-weighted sampled reconstruction pixel
6,6.78903762375199,8.248233049129126,5.583229962485327,0.0,intensity-weighted sampled reconstruction pixel
6,7.89605551603175,10.992290859650263,5.509222379698615,39.0,intensity-weighted sampled reconstruction pixel
6,10.398390686600678,9.379503684952597,5.408155151351432,0.0,intensity-weighted sampled reconstruction pixel
6,9.963911658170582,8.734964060575619,5.692551786374028,43.0,intensity-weighted sampled reconstruction pixel
6,9.216010834178832,6.6783822059854625,5.678837145528323,68.0,intensity-weighted sampled reconstruction pixel
6,9.620801232362462,6.876436931784646,5.453724209147021,81.0,intensity-weighted sampled reconstruction pixel
6,9.899253276309437,10.629599486801292,5.616252965328548,0.0,intensity-weighted sampled reconstruction pixel
6,8.49355394266784,6.704240873470149,5.690239401264964,24.0,intensity-weighted sampled reconstruction pixel
6,8.529773388474258,5.370307279367508,5.414142568862717,91.0,intensity-weighted sampled reconstruction pixel
6,10.343195070939158,7.0042304623252,5.421210438068511,14.0,intensity-weighted sampled reconstruction pixel
6,5.000852914815396,8.151481847138097,5.52107089466717,9.0,intensity-weighted sampled reconstruction pixel
6,10.09733872735784,7.634171156364697,5.4578486308825465,99.0,intensity-weighted sampled reconstruction pixel
6,8.02833344091414,10.820842389660763,5.620280604823204,9.0,intensity-weighted sampled reconstruction pixel
6,10.378105284285475,7.825804031665282,5.516987922744753,0.0,intensity-weighted sampled reconstruction pixel
6,6.883735965723295,10.467792811027406,5.367453510965362,0.0,intensity-weighted sampled reconstruction pixel
6,6.8327500614130825,8.748189924503786,5.43393814290313,71.0,intensity-weighted sampled reconstruction pixel
6,4.87002702016349,8.384457024418914,5.5787699641146595,0.0,intensity-weighted sampled reconstruction pixel
6,5.670093459399497,6.379292298531779,5.294579752157447,0.0,intensity-weighted sampled reconstruction pixel
6,6.149678047398385,7.041509280849668,5.427396900566529,77.0,intensity-weighted sampled reconstruction pixel
6,6.316236390126888,10.318562189422181,5.277404211333094,73.0,intensity-weighted sampled reconstruction pixel
6,7.474578993026018,9.769788837810513,5.6475987999076995,60.0,intensity-weighted sampled reconstruction pixel
6,5.159380824038074,7.982987444542145,5.323907368604054,0.0,intensity-weighted sampled reconstruction pixel
6,6.889173005195025,10.613454472259372,5.305514171591633,145.0,intensity-weighted sampled reconstruction pixel
6,5.374310603042856,10.008760642716727,5.631832787666487,0.0,intensity-weighted sampled reconstruction pixel
6,6.497989669858252,6.057807040462868,5.31117315680009,0.0,intensity-weighted sampled reconstruction pixel
6,8.222678880140228,8.802119249471742,5.584760769660837,0.0,intensity-weighted sampled reconstruction pixel
6,5.853430414038099,9.881218398195356,5.444737244849298,157.0,intensity-weighted sampled reconstruction pixel
6,6.842899234001017,9.945534528967725,5.647981751102713,32.0,intensity-weighted sampled reconstruction pixel
6,7.893845761762889,5.901863366377472,5.3541115770637155,9.0,intensity-weighted sampled reconstruction pixel
6,8.415177751986826,6.763094297512541,5.308831853836469,204.0,intensity-weighted sampled reconstruction pixel
6,6.788271989085314,7.805673946924249,5.375067428032294,0.0,intensity-weighted sampled reconstruction pixel
6,7.042029625627315,6.9288040438738685,5.698782116012744,125.0,intensity-weighted sampled reconstruction pixel
6,7.105018873090222,6.039552740671603,5.651395647655586,153.0,intensity-weighted sampled reconstruction pixel
6,5.807080571057954,8.923747659916035,5.401462161419443,0.0,intensity-weighted sampled reconstruction pixel
6,6.848229236303613,8.289496346974222,5.36481250494801,0.0,intensity-weighted sampled reconstruction pixel
6,6.410261978351897,6.342948275507887,5.3421472684237825,138.0,intensity-weighted sampled reconstruction pixel
6,7.481612446964342,8.703043499985286,5.371753566773368,0.0,intensity-weighted sampled reconstruction pixel
6,7.849748657199662,5.66145830044629,5.364320213974718,9.0,intensity-weighted sampled reconstruction pixel
6,6.332938678469079,7.643501046230097,5.67856641950683,9.0,intensity-weighted sampled reconstruction pixel
6,10.208528791022367,9.842388972906873,5.279193517847516,132.0,intensity-weighted sampled reconstruction pixel
6,10.08989608552851,10.470613049767909,5.67485635442083,154.0,intensity-weighted sampled reconstruction pixel
6,5.967350618129617,6.890560731742346,5.289055365835045,37.0,intensity-weighted sampled reconstruction pixel
6,9.174433246077314,10.26516532695977,5.650344022036199,133.0,intensity-weighted sampled reconstruction pixel
6,10.144036667193882,10.480632012837836,5.465843728763129,37.0,intensity-weighted sampled reconstruction pixel
6,4.88606959296198,8.813025359912901,5.305514555124038,0.0,intensity-weighted sampled reconstruction pixel
6,7.615688760609919,11.289202602423059,5.637542395308533,0.0,intensity-weighted sampled reconstruction pixel
6,8.802822340072042,6.886110718244327,5.387962265955338,92.0,intensity-weighted sampled reconstruction pixel
6,7.912775425315278,5.713521353408418,5.673892904205614,9.0,intensity-weighted sampled reconstruction pixel
6,7.944250308376969,10.163574383431428,5.616038520935517,161.0,intensity-weighted sampled reconstruction pixel
6,10.65936585790352,8.198977528151651,5.721614417564957,0.0,intensity-weighted sampled reconstruction pixel
6,5.354086670510738,7.447664852398593,5.652661529690215,99.0,intensity-weighted sampled reconstruction pixel
6,7.435021973693671,5.607757005417264,5.380842245585591,39.0,intensity-weighted sampled reconstruction pixel
6,7.530622191526807,5.681437399209974,5.458238992165725,0.0,intensity-weighted sampled reconstruction pixel
6,5.87282989998452,5.8965386895845295,5.590449938690638,127.0,intensity-weighted sampled reconstruction pixel
6,10.26822341213976,6.509885646069489,5.415389879886275,0.0,intensity-weighted sampled reconstruction pixel
6,7.327252146688164,11.14955763177892,5.521391664578378,85.0,intensity-weighted sampled reconstruction pixel
6,6.939908551493377,7.091947424012947,5.379317674657911,115.0,intensity-weighted sampled reconstruction pixel
6,10.79532489720666,9.983239844610122,5.574957396099848,107.0,intensity-weighted sampled reconstruction pixel
6,8.267218678732913,5.230522980912781,5.4273816313853125,37.0,intensity-weighted sampled reconstruction pixel
6,8.818284564059761,7.309649876759499,5.295381897635056,107.0,intensity-weighted sampled reconstruction pixel
6,7.733093432386703,10.592103793932436,5.715176068679351,76.0,intensity-weighted sampled reconstruction pixel
6,9.027143328220705,6.521549065242676,5.658195641685601,9.0,intensity-weighted sampled reconstruction pixel
6,8.753796750695308,7.106471204754207,5.409709715400055,9.0,intensity-weighted sampled reconstruction pixel
6,10.359739619000232,10.045994157004955,5.32962740808742,138.0,intensity-weighted sampled reconstruction pixel
6,9.125053384970965,6.115102001434135,5.608204039702044,97.0,intensity-weighted sampled reconstruction pixel
6,8.382968586786749,5.5786913833472065,5.371509479617592,47.0,intensity-weighted sampled reconstruction pixel
6,7.4118507278830785,11.101834209249086,5.548508873916917,24.0,intensity-weighted sampled reconstruction pixel
6,7.740705461714785,7.75155389577541,5.628376399037768,97.0,intensity-weighted sampled reconstruction pixel
6,10.245776193313336,9.072682683109134,5.395314977156295,119.0,intensity-weighted sampled reconstruction pixel
6,5.491723397892569,6.161125704188238,5.400932852157541,175.0,intensity-weighted sampled reconstruction pixel
6,6.802879868862809,6.738280629879191,5.298341825746002,50.0,intensity-weighted sampled reconstruction pixel
6,8.769451183637017,8.037435140617152,5.417130152465083,32.0,intensity-weighted sampled reconstruction pixel
6,7.166151583658316,9.17568256699788,5.5448274914938205,0.0,intensity-weighted sampled reconstruction pixel
6,6.523378448538933,7.166456759014762,5.341666539993784,90.0,intensity-weighted sampled reconstruction pixel
6,9.430542733263163,10.431335916469,5.708418085376694,0.0,intensity-weighted sampled reconstruction pixel
6,5.260844505671845,9.783246736580852,5.602311237342773,0.0,intensity-weighted sampled reconstruction pixel
6,5.883620217882638,8.519436285384007,5.363794408143987,32.0,intensity-weighted sampled reconstruction pixel
6,6.514083333442482,8.039207651408388,5.514083669329987,155.0,intensity-weighted sampled reconstruction pixel
6,9.672377311342544,8.86956298877989,5.450062806677987,0.0,intensity-weighted sampled reconstruction pixel
6,9.003696738608337,9.485402239669009,5.445882452260792,0.0,intensity-weighted sampled reconstruction pixel
6,10.488559062557567,6.207080677832413,5.52759457185566,21.0,intensity-weighted sampled reconstruction pixel
6,9.547375360595765,10.214020571611686,5.319749303134611,0.0,intensity-weighted sampled reconstruction pixel
6,5.469445427561872,8.195983889658402,5.3690442678916455,59.0,intensity-weighted sampled reconstruction pixel
6,6.707749911228705,10.823299892890834,5.338852940146566,48.0,intensity-weighted sampled reconstruction pixel
6,6.863887224179255,11.003657574980119,5.350030429404225,124.0,intensity-weighted sampled reconstruction pixel
6,6.7341662809433585,5.35953036459055,5.571400026100947,43.0,intensity-weighted sampled reconstruction pixel
6,10.678842700982502,7.64583100708361,5.728235848368645,83.0,intensity-weighted sampled reconstruction pixel
6,10.976211021446847,8.378546575495003,5.56950881303425,150.0,intensity-weighted sampled reconstruction pixel
6,10.166065124993413,8.446131971886018,5.722972820145943,50.0,intensity-weighted sampled reconstruction pixel
6,9.81645302326181,10.018516468296259,5.535423383571305,69.0,intensity-weighted sampled reconstruction pixel
6,5.684177722726181,8.898844404665969,5.400321965011449,24.0,intensity-weighted sampled reconstruction pixel
6,8.988866680020971,10.873145540166293,5.671260222001067,21.0,intensity-weighted sampled reconstruction pixel
6,8.83706726977623,11.516698836095674,5.3009079037831555,104.0,intensity-weighted sampled reconstruction pixel
6,9.3661585181321,5.103506899278824,5.317116851670421,29.0,intensity-weighted sampled reconstruction pixel
6,7.244058291386816,11.17228953486194,5.705907228083351,37.0,intensity-weighted sampled reconstruction pixel
6,6.617779339759854,6.125626748864652,5.569085191702729,0.0,intensity-weighted sampled reconstruction pixel
6,9.221343820143325,8.43469432988855,5.69732253099443,0.0,intensity-weighted sampled reconstruction pixel
6,9.392323061039493,6.892191924450385,5.331127799251116,41.0,intensity-weighted sampled reconstruction pixel
6,10.102370653834086,8.802219641813277,5.6234000386365235,37.0,intensity-weighted sampled reconstruction pixel
6,6.846742787340099,5.432665439336212,5.378012807269869,0.0,intensity-weighted sampled reconstruction pixel
6,9.198868382766562,6.839884575921774,5.427942924778163,0.0,intensity-weighted sampled reconstruction pixel
6,9.190342734671027,7.200350118591785,5.683536033159933,52.0,intensity-weighted sampled reconstruction pixel
6,7.492148542135578,10.66159169013476,5.459177460667223,0.0,intensity-weighted sampled reconstruction pixel
